image,row_idx,row_ratio,type,text
X51005605334.jpg,7,0.269,header,Tel : 03-9201 6281/6920
X51005605334.jpg,8,0.308,header,29/03/18 13:24 Slip No.: 00101ll111
X51005605334.jpg,9,0.346,header,WONG HUI LING Trans: 121722
X51005605334.jpg,10,0.385,header,Description Amount
X51005605334.jpg,11,0.423,header,PB SHT/P 11H A4 10'S C/0.
X51005605334.jpg,12,0.462,item,2pc @ 3.50 7.00 T
X51005605334.jpg,13,0.5,item,R RING 500'S 2.65 T
X51005605334.jpg,14,0.538,summary,Total RM Incl. of GST 9.65
X51005605334.jpg,15,0.577,summary,Cash -50.00
X51005605334.jpg,16,0.615,summary,CHANGE 40.35
X51005605334.jpg,17,0.654,header,Item Count 3
X51005605334.jpg,18,0.692,summary,GST Summary Amount (RM) Tax (RM)
X51005605334.jpg,19,0.731,item,T @ 6% 9.10 0.55
X51005605334.jpg,20,0.769,summary,Total Savings 0.00
X51005605334.jpg,21,0.808,header,BE A POPULAR CARD MEMBER
X51005605334.jpg,22,0.846,header,AND ENJOY SPECIAL DISCOUNTS
X51005605334.jpg,23,0.885,footer,THANK YOU. PLEASE COME AGAIN.
X51005605334.jpg,24,0.923,header,www.popular.com.my
X51005605334.jpg,25,0.962,header,Buy Chinese books online
X51005605334.jpg,26,1.0,header,www.popularonline. com. my
X51005605335.jpg,0,0.0,header,POPULAR BOOK
X51005605335.jpg,1,0.033,header,CO. (M) SDN BHD
X51005605335.jpg,2,0.067,header,(Co. No. 113825-w)
X51005605335.jpg,3,0.1,summary,(GST Reg No. 001492992000)
X51005605335.jpg,4,0.133,header,"No 8, Jalan 7/ll8B, Desa Tun Razak"
X51005605335.jpg,5,0.167,header,"5600o Kuala Lumpur, Malaysia"
X51005605335.jpg,6,0.2,header,SUNWAY VELOCITY
X51005605335.jpg,7,0.233,header,Tel : 03-9201 6281/6920
X51005605335.jpg,8,0.267,header,12/01/18 16:52 Slip No.: 0020070154
X51005605335.jpg,9,0.3,header,PEI YI Trans: 77499
X51005605335.jpg,10,0.333,header,Description Amount
X51005605335.jpg,11,0.367,header,70g P. Copy 450'S
X51005605335.jpg,12,0.4,item,2pc @ 13.69 27.38 3 T
X51005605335.jpg,13,0.433,item,Stat-Great Saving -6.40
X51005605335.jpg,14,0.467,summary,Total RM Incl. of GST 20.98
X51005605335.jpg,15,0.5,summary,Rounding Adj 0.02
X51005605335.jpg,16,0.533,item,21.00
X51005605335.jpg,17,0.567,summary,Total RM
X51005605335.jpg,18,0.6,item,-50.00
X51005605335.jpg,19,0.633,summary,Cash
X51005605335.jpg,20,0.667,summary,CHANGE 29.00
X51005605335.jpg,21,0.7,header,Item Count 2
X51005605335.jpg,22,0.733,summary,GST Summary Amount (RM) Tax (RM)
X51005605335.jpg,23,0.767,item,T @ 6% 19.79 1.19
X51005605335.jpg,24,0.8,summary,Total Savings -6.40
X51005605335.jpg,25,0.833,header,BE A POPULAR CARD MEMBER
X51005605335.jpg,26,0.867,header,AND ENJOY SPECIAL DISCOUNTS
X51005605335.jpg,27,0.9,footer,THANK YOU. PLEASE COME AGAIN.
X51005605335.jpg,28,0.933,header,www.popular.com.my
X51005605335.jpg,29,0.967,header,Buy Chinese books online
X51005605335.jpg,30,1.0,header,www.popularonline.com.my
X51005663272.jpg,0,0.0,header,WAHIN HARDWARE SDN BHD
X51005663272.jpg,1,0.033,header,148481-U
X51005663272.jpg,2,0.067,header,"425, JALAN PAHANG,"
X51005663272.jpg,3,0.1,header,"SETAPAK, 53000 KUALA LUMPUR."
X51005663272.jpg,4,0.133,header,"TEL: 603-40232487, 40238191, 40218976,"
X51005663272.jpg,5,0.167,header,STORE: 40225409 FAX : 603-40217507.
X51005663272.jpg,6,0.2,summary,GST Number : 000048898048
X51005663272.jpg,7,0.233,summary,TAX INVOICE
X51005663272.jpg,8,0.267,header,Invoice No.: CS0013132
X51005663272.jpg,9,0.3,header,Date : 04/12/17 5:06 PM
X51005663272.jpg,10,0.333,summary,Cashier : WAHIN
X51005663272.jpg,11,0.367,header,ItemDescription
X51005663272.jpg,12,0.4,summary,Quantity Price (GST Inc.) Amount
X51005663272.jpg,13,0.433,header,"14"" MINI ROLLER REFILL"
X51005663272.jpg,14,0.467,item,2 2.6500 5.30 SR
X51005663272.jpg,15,0.5,header,"24""X18"" ROLLERPAINT HANDLE"
X51005663272.jpg,16,0.533,item,2 3.1800 6.36 SR
X51005663272.jpg,17,0.567,header,33.SLRT BLACK OXIDE PAINT
X51005663272.jpg,18,0.6,item,1 30.7400 30.74 SR
X51005663272.jpg,19,0.633,item,Gross Amount U 40.00
X51005663272.jpg,20,0.667,summary,Total GST Amt 2.40
X51005663272.jpg,21,0.7,summary,Sub Total . 42.40
X51005663272.jpg,22,0.733,summary,Rounding Adj. UM 0.00
X51005663272.jpg,23,0.767,summary,Total (RM) WM 42.40
X51005663272.jpg,24,0.8,item,Amount Paid .n 42.40
X51005663272.jpg,25,0.833,summary,Amount Change : 0.00
X51005663272.jpg,26,0.867,header,Quantity Count: 5
X51005663272.jpg,27,0.9,summary,Total Item Sold: 3
X51005663272.jpg,28,0.933,summary,GST SummaryAmount(RM) GST Amount(RM)
X51005663272.jpg,29,0.967,item,SR@6% 40.00 2.40/
X51005663272.jpg,30,1.0,footer,THANK YOU !
X51005663273.jpg,0,0.0,header,31812012
X51005663273.jpg,1,0.036,header,SYARIKAT PERNIAGAAN GIN KEE
X51005663273.jpg,2,0.071,header,(81109-A)
X51005663273.jpg,3,0.107,header,NO 290. JALAN AIR PANAS.
X51005663273.jpg,4,0.143,header,"SETAPAK,"
X51005663273.jpg,5,0.179,header,"53200, KUALA LUMPUR."
X51005663273.jpg,6,0.214,header,TEL : 03-40210276
X51005663273.jpg,7,0.25,summary,GST ID : 000750673920
X51005663273.jpg,8,0.286,summary,SIMPLIFIED TAX INVOICE
X51005663273.jpg,9,0.321,summary,CASH
X51005663273.jpg,10,0.357,header,Doc No. : CS00011983 Date: 04/12/2017
X51005663273.jpg,11,0.393,summary,Cashier : USER Time: 16:15:00
X51005663273.jpg,12,0.429,header,Salesperson 1 Ref. :
X51005663273.jpg,13,0.464,summary,11 Qty S/Price Amount Tax
X51005663273.jpg,14,0.5,item,147t 3 15.90 47.70 SR
X51005663273.jpg,15,0.536,header,25KG SIKA CREAM -88
X51005663273.jpg,16,0.571,summary,Total Qty: 3 47.70
X51005663273.jpg,17,0.607,summary,Tolal Sales (Excluding GsT) : 45.00
X51005663273.jpg,18,0.643,item,Discount : 0.00
X51005663273.jpg,19,0.679,summary,Total GST : 2.70
X51005663273.jpg,20,0.714,summary,Rounding : 0.00
X51005663273.jpg,21,0.75,summary,Total Sales (Inclusive of GST) : 47.70
X51005663273.jpg,22,0.786,summary,CASH : 47.70
X51005663273.jpg,23,0.821,summary,Change : 0.00
X51005663273.jpg,24,0.857,summary,GST SUMMARY
X51005663273.jpg,25,0.893,summary,Tax Code % Amt(RM) Tax(RM)
X51005663273.jpg,26,0.929,item,SR 6 45.00 2.70
X51005663273.jpg,27,0.964,summary,Total : 45.00 2.70
X51005663273.jpg,28,1.0,header,ARE NOTRET
X51005663276.jpg,0,0.0,header,31912012
X51005663276.jpg,1,0.037,header,SYARIKAT PERNIAGAAN GIN KEE
X51005663276.jpg,2,0.074,header,(81109-A)
X51005663276.jpg,3,0.111,header,"NO 290, JALAN AIR PANAS."
X51005663276.jpg,4,0.148,header,"SETAPAK,"
X51005663276.jpg,5,0.185,header,"53200, KUALA LUMPUR."
X51005663276.jpg,6,0.222,header,TEL : 03-40210276
X51005663276.jpg,7,0.259,summary,GST ID : 000750673920
X51005663276.jpg,8,0.296,summary,SIMPLIFIED TAX INVOICE
X51005663276.jpg,9,0.333,summary,CASH
X51005663276.jpg,10,0.37,header,Doc No : CS00011955 Date: 02/12/2017
X51005663276.jpg,11,0.407,summary,Cashier : USER Time: 1721:00
X51005663276.jpg,12,0.444,header,Salesperson Ref. :
X51005663276.jpg,13,0.481,summary,Item Qty S/Price Amount Tax
X51005663276.jpg,14,0.519,item,1587 1 7.42 7.42 HS
X51005663276.jpg,15,0.556,header,SPRAY PAINT
X51005663276.jpg,16,0.593,summary,Total Qty 1 7 42
X51005663276.jpg,17,0.63,summary,Total Sales (Excluding GST) : 7.00
X51005663276.jpg,18,0.667,item,Discount : 0.00
X51005663276.jpg,19,0.704,summary,Total GST . 0.42
X51005663276.jpg,20,0.741,summary,Rounding: 0.00
X51005663276.jpg,21,0.778,summary,Total Sales (Inclusive of GsT) : 7.42
X51005663276.jpg,22,0.815,summary,CASH : 7.42
X51005663276.jpg,23,0.852,summary,Change : 0.00
X51005663276.jpg,24,0.889,summary,GST SUMMARY
X51005663276.jpg,25,0.926,summary,Tax Code % Amt (RM) Tax (RM)
X51005663276.jpg,26,0.963,header,SR 6 700 0 42
X51005663276.jpg,27,1.0,summary,Total : 7.00 0.42
X51005663277.jpg,0,0.0,header,318120/2
X51005663277.jpg,1,0.036,header,SYARIKAT PERNIAGAAN GIN KEE
X51005663277.jpg,2,0.071,header,(81109-A)
X51005663277.jpg,3,0.107,header,"NO 290, JALAN AIR PANAS."
X51005663277.jpg,4,0.143,header,"SETAPAK,"
X51005663277.jpg,5,0.179,header,"53200, KUALA LUMPUR."
X51005663277.jpg,6,0.214,header,TEL : 03-40210276
X51005663277.jpg,7,0.25,summary,GST ID : 000750673920
X51005663277.jpg,8,0.286,summary,SIMPLIFIED TAX INVOICE
X51005663277.jpg,9,0.321,summary,CASH
X51005663277.jpg,10,0.357,header,Doc No. CS00011926 Date: 02/12/2017
X51005663277.jpg,11,0.393,summary,Cashier : USER Time: 08:44:00
X51005663277.jpg,12,0.429,header,Salesperson  Ref. :
X51005663277.jpg,13,0.464,summary,Item Qty S/Price Amount Tax
X51005663277.jpg,14,0.5,item,3122 1 29.68 29.68 SR
X51005663277.jpg,15,0.536,header,(W33) 105MM/4' CUTTING DISC
X51005663277.jpg,16,0.571,summary,Total Qty: 1 29.68
X51005663277.jpg,17,0.607,summary,Total Sales (Excluding GST) : 28.00
X51005663277.jpg,18,0.643,item,Discount : 0.00
X51005663277.jpg,19,0.679,summary,Total GST : 1.68
X51005663277.jpg,20,0.714,summary,Rounding : 0.00
X51005663277.jpg,21,0.75,summary,Total Sales (Inclusive of GsT) : 29.68
X51005663277.jpg,22,0.786,summary,CASH : 29.68
X51005663277.jpg,23,0.821,summary,Change : 0.00
X51005663277.jpg,24,0.857,summary,GST SUMMARY
X51005663277.jpg,25,0.893,summary,Iax Code % Amt (RM) Tax(RM)
X51005663277.jpg,26,0.929,item,SR 9 28.00 1.68
X51005663277.jpg,27,0.964,item,28.00 1.68
X51005663277.jpg,28,1.0,summary,Total :
X51005663278.jpg,0,0.0,header,IKANO HANDEL SDN BHD
X51005663278.jpg,1,0.038,header,(1074617K)
X51005663278.jpg,2,0.077,header,IKEA Cheras
X51005663278.jpg,3,0.115,header,No 2A Jalan Cochrane
X51005663278.jpg,4,0.154,header,Taman Maluri
X51005663278.jpg,5,0.192,header,55100 KUALA LUMPUR
X51005663278.jpg,6,0.231,summary,GST No. : 000115154944
X51005663278.jpg,7,0.269,summary,TAX INVOICE 23
X51005663278.jpg,8,0.308,header,Slip: 0000000111000395667
X51005663278.jpg,9,0.346,header,Date: 23/12/17
X51005663278.jpg,10,0.385,header,Time: 7:13
X51005663278.jpg,11,0.423,header,Trans: 411395068 Staff: 95651
X51005663278.jpg,12,0.462,header,Description Amount TX
X51005663278.jpg,13,0.5,item,910347623 Almond Cak 22.50 SR
X51005663278.jpg,14,0.538,item,999900245 IKEA Retai 36.00 SR
X51005663278.jpg,15,0.577,item,599937000 JKEA Drink 1.00 SR
X51005663278.jpg,16,0.615,header,99990070l Dark Chocolate 70% U
X51005663278.jpg,17,0.654,item,2 pc 4 6.90 13.80 SR
X51005663278.jpg,18,0.692,summary,Total RM Including GST 6% 73.30
X51005663278.jpg,19,0.731,summary,Rounding Adj. 0.00
X51005663278.jpg,20,0.769,summary,Total Rounded 73.30
X51005663278.jpg,21,0.808,summary,Cash -73.30
X51005663278.jpg,22,0.846,summary,GST SR 0% 73.30 4.15
X51005663278.jpg,23,0.885,summary,Amt. Excl. GST 69.15
X51005663278.jpg,24,0.923,header,No. of Items 5
X51005663278.jpg,25,0.962,item,73.30
X51005663278.jpg,26,1.0,footer,Thank you. Please come again.
X51005663279.jpg,0,0.0,header,SYARIKAT PERNIAGAAN GIN KEE
X51005663279.jpg,1,0.036,header,(81109-A)
X51005663279.jpg,2,0.071,header,"NO 290, JALAN AIR PANAS,"
X51005663279.jpg,3,0.107,header,"SETAPAK,"
X51005663279.jpg,4,0.143,header,"53200, KUALA LUMPUR."
X51005663279.jpg,5,0.179,header,TEL :03-40210276
X51005663279.jpg,6,0.214,summary,GST ID : 000750673920
X51005663279.jpg,7,0.25,summary,SIMPLIFIED TAX INVOICE
X51005663279.jpg,8,0.286,summary,CASH
X51005663279.jpg,9,0.321,header,Doc No. CS00012441 Date. 28/12/2017
X51005663279.jpg,10,0.357,summary,Cashier : USER Time: 11.58:00
X51005663279.jpg,11,0.393,header,Salesperson : Ref. :
X51005663279.jpg,12,0.429,summary,Item Qty S/Price Amount Tax
X51005663279.jpg,13,0.464,item,1971 1 148.40 148.40 SR
X51005663279.jpg,14,0.5,header,PASIR HALUS 1 LOAD (SMALL)
X51005663279.jpg,15,0.536,summary,Total Qty: 1 148.40
X51005663279.jpg,16,0.571,summary,Total Sales (Excluding GST) 140.00
X51005663279.jpg,17,0.607,item,Discount : 0.00
X51005663279.jpg,18,0.643,summary,Total GST : 8.40
X51005663279.jpg,19,0.679,summary,Rounding 0.00
X51005663279.jpg,20,0.714,summary,Total Sales (Inclusive of GST): 148.40
X51005663279.jpg,21,0.75,summary,CASH : 148.40
X51005663279.jpg,22,0.786,summary,Change : 0.00
X51005663279.jpg,23,0.821,summary,GST SUMMARY
X51005663279.jpg,24,0.857,summary,Tax Code \r$ Amt (RM) Tax(RM)
X51005663279.jpg,25,0.893,item,SR 6 140.00 8.40
X51005663279.jpg,26,0.929,summary,Total : 140.00 8.40
X51005663279.jpg,27,0.964,item,8.40
X51005663279.jpg,28,1.0,footer,GOODS SOLD ARE NOT RETURNARLE THANK YOU
X51005663280.jpg,0,0.0,header,Chili's
X51005663280.jpg,1,0.024,header,Chili's Grill & Bar KLCC
X51005663280.jpg,2,0.049,header,T.A.S Leisure Sdn Bhd (256864-P)
X51005663280.jpg,3,0.073,header,Tel:03-2164 1400
X51005663280.jpg,4,0.098,summary,GST ID:001042104320
X51005663280.jpg,5,0.122,summary,Tax Receipt
X51005663280.jpg,6,0.146,summary,GST ID:001042104320
X51005663280.jpg,7,0.171,header,4 CHILIS3 23 Anis
X51005663280.jpg,8,0.195,header,Chk 1080323
X51005663280.jpg,9,0.22,summary,Gst4
X51005663280.jpg,10,0.244,header,30 Dec 17 18:40:57
X51005663280.jpg,11,0.268,header,TBL64 / 1
X51005663280.jpg,12,0.293,header,30/12/17
X51005663280.jpg,13,0.317,header,EAT IN
X51005663280.jpg,14,0.341,item,f PINEAPPLE JUICE 12.95 5
X51005663280.jpg,15,0.366,header,j-4 TOSTADA CHIPS
X51005663280.jpg,16,0.39,item,16.95 9
X51005663280.jpg,17,0.415,header,21 CHP_BWL CK
X51005663280.jpg,18,0.439,item,29.95 S
X51005663280.jpg,19,0.463,header,T MARG CK
X51005663280.jpg,20,0.488,item,27.95 5
X51005663280.jpg,21,0.512,summary,Subtotal 87.80
X51005663280.jpg,22,0.537,item,10% Srv Chg 8.78
X51005663280.jpg,23,0.561,summary,GST @6% 5.81
X51005663280.jpg,24,0.585,summary,Total: 102.39
X51005663280.jpg,25,0.61,item,0.01
X51005663280.jpg,26,0.634,summary,Total 102.40
X51005663280.jpg,27,0.659,header,YOUR OPINION MATTERS 10d.40
X51005663280.jpg,28,0.683,header,We invite you to complete our
X51005663280.jpg,29,0.707,header,GUEST EXPERIENCE SURVEY
X51005663280.jpg,30,0.732,summary,YOU COULD WIN RMSOO CASH OR
X51005663280.jpg,31,0.756,header,"CHILI'S VOUCHER FOR RMI,0OO"
X51005663280.jpg,32,0.78,header,A WINNER EVERY MONTH
X51005663280.jpg,33,0.805,header,Visit www.go-chilis.com
X51005663280.jpg,34,0.829,header,YOUR SURVEY CODE:S013
X51005663280.jpg,35,0.854,header,Pls enter within the next 4 days
X51005663280.jpg,36,0.878,header,Must be 18 or above. Void where
X51005663280.jpg,37,0.902,header,prohibited. See web for complete
X51005663280.jpg,38,0.927,header,rules and sweepstakes details.
X51005663280.jpg,39,0.951,summary,Amount(RM)GST(RM)
X51005663280.jpg,40,0.976,item,S=G5T @6%:96.58 5.81
X51005663280.jpg,41,1.0,summary,Z=GST @0%:0.00 0.00
X51005663293.jpg,0,0.0,header,31802013
X51005663293.jpg,1,0.028,header,SWEET FOREST CAFE
X51005663293.jpg,2,0.056,header,"NO 21,JLN BUNGA KANTAN"
X51005663293.jpg,3,0.083,header,TAMAN P.RAMLEE SETAPAK
X51005663293.jpg,4,0.111,header,53000 KUALA LUMPUR.
X51005663293.jpg,5,0.139,summary,(GST Reg. No : 000465809408)
X51005663293.jpg,6,0.167,summary,Tax Invoice
X51005663293.jpg,7,0.194,header,Table 15
X51005663293.jpg,8,0.222,header,INV No.: 593101 Pax(s): 2
X51005663293.jpg,9,0.25,header,Date : 14-02-2018 13:02:42
X51005663293.jpg,10,0.278,summary,Cashier : SIM JTAN WAI
X51005663293.jpg,11,0.306,summary,Descript ion Qty U.price Total TAX
X51005663293.jpg,12,0.333,header,Smoked Duck Spaghetti
X51005663293.jpg,13,0.361,item,1 x 12.50 12.50 SR
X51005663293.jpg,14,0.389,header,Hot Green Tea
X51005663293.jpg,15,0.417,item,1 x 3.00 3.00 SR
X51005663293.jpg,16,0.444,header,Coffee(H)
X51005663293.jpg,17,0.472,item,1 x 4.90 4.90 SR
X51005663293.jpg,18,0.5,header,Rendang Chicken Rice
X51005663293.jpg,19,0.528,item,1 x 9.90 9.90 SR
X51005663293.jpg,20,0.556,summary,Total QTY: 4
X51005663293.jpg,21,0.583,summary,Total (Excluding GST): 28.58
X51005663293.jpg,22,0.611,summary,GST payable (6%): 1.72
X51005663293.jpg,23,0.639,summary,Total (Inclusive of GST): 30.30
X51005663293.jpg,24,0.667,summary,TOTAL: 30.30
X51005663293.jpg,25,0.694,header,Closed: 001 14-02-2018
X51005663293.jpg,26,0.722,header,13:50:58
X51005663293.jpg,27,0.75,header,Server: SIM JIAN WAI
X51005663293.jpg,28,0.778,header,14/2/18
X51005663293.jpg,29,0.806,summary,CASH :
X51005663293.jpg,30,0.833,summary,CHANGE : 50.00
X51005663293.jpg,31,0.861,item,30.30 19.70
X51005663293.jpg,32,0.889,summary,GST Summary
X51005663293.jpg,33,0.917,header,Amount(RM)
X51005663293.jpg,34,0.944,summary,SR (@ 6%) Tax(RM)
X51005663293.jpg,35,0.972,item,28.58
X51005663293.jpg,36,1.0,item,1.72
X51005663297.jpg,0,0.0,header,31803
X51005663297.jpg,1,0.015,header,(872981-V)
X51005663297.jpg,2,0.03,header,"LOT 1-0-2, JLN 1/50,"
X51005663297.jpg,3,0.045,header,"DIAMOND SQUARE,"
X51005663297.jpg,4,0.061,header,OFF JLN GOMBAK
X51005663297.jpg,5,0.076,header,53000 KUALA LUMPUR
X51005663297.jpg,6,0.091,header,TEL : 03-40211233 FAX:03-40223233
X51005663297.jpg,7,0.106,header,IVAN_KONG12@HOTMAIL.COM
X51005663297.jpg,8,0.121,summary,GST ID:001921974272
X51005663297.jpg,9,0.136,summary,TAX INVOICE
X51005663297.jpg,10,0.152,header,Bill To
X51005663297.jpg,11,0.167,header,PDP UTEK (M) SDN BHD)
X51005663297.jpg,12,0.182,header,SEBELAH PETRONAS
X51005663297.jpg,13,0.197,header,AMPANG
X51005663297.jpg,14,0.212,header,NEAR TO KPJ HOSPITAL
X51005663297.jpg,15,0.227,header,019-2616 281 MR.NEO
X51005663297.jpg,16,0.242,header,Doc No. : CS00067741 Date: 14/03/2018
X51005663297.jpg,17,0.258,summary,Cashier : USER Time: 16:37:00
X51005663297.jpg,18,0.273,header,Salesperson Ref.:
X51005663297.jpg,19,0.288,summary,(GST) (GST)
X51005663297.jpg,20,0.303,summary,Itern Qty S/Price S/Price Amount Tax
X51005663297.jpg,21,0.318,item,11028 1 150.00 159.00 159.00 SR
X51005663297.jpg,22,0.333,header,BATU CEMENT (A) 60OPCS
X51005663297.jpg,23,0.348,item,169.60 SR
X51005663297.jpg,24,0.364,item,11046 2 80.00 84.80
X51005663297.jpg,25,0.379,header,PASIR HALUS
X51005663297.jpg,26,0.394,item,11000 6 16.00 16.96 101.76 SR
X51005663297.jpg,27,0.409,header,YTL CEMENT SOKG (NEW PRICE)
X51005663297.jpg,28,0.424,item,11036 1 3 00 3.18 3.18 SR
X51005663297.jpg,29,0.439,header,KAPUR A1
X51005663297.jpg,30,0.455,item,10012 2 3.00 3.18 6.36 SR
X51005663297.jpg,31,0.47,header,SALUNG TANGAN GETAH (1PAIR)
X51005663297.jpg,32,0.485,item,1682 1 200 2.12 2.12 SR
X51005663297.jpg,33,0.5,header,BENANG NYLON #1B
X51005663297.jpg,34,0.515,item,2567 1 16.00 16.96 16.96 SR
X51005663297.jpg,35,0.53,header,GERMANY SUDU PLASTER
X51005663297.jpg,36,0.545,item,2564 1 6.90 7.31 7.31 SR
X51005663297.jpg,37,0.561,header,SUDU PLASTER KAYU (NORMAL)
X51005663297.jpg,38,0.576,item,2686 1 4 50 4.77 4.77 SR
X51005663297.jpg,39,0.591,header,PAPAN SIMEN (HITAM)
X51005663297.jpg,40,0.606,item,1521 1 19.90 21.09 21.09 SR
X51005663297.jpg,41,0.621,header,"M'MAN RULE TIMBANG 18"""
X51005663297.jpg,42,0.636,item,3879 1 100.00 106.00 106.00 SR
X51005663297.jpg,43,0.652,header,KERETA TOLAK H/D (OREN)
X51005663297.jpg,44,0.667,item,3416 1. 1.20 1.27
X51005663297.jpg,45,0.682,item,1.27 SR
X51005663297.jpg,46,0.697,header,"PAKU KAYU 1"" (KECIL)"
X51005663297.jpg,47,0.712,item,3432 1 0.00 0.00
X51005663297.jpg,48,0.727,item,o 0.00 SR
X51005663297.jpg,49,0.742,header,MAYBANK- 5122 0481 6723
X51005663297.jpg,50,0.758,summary,Total Qty 20
X51005663297.jpg,51,0.773,item,599.43
X51005663297.jpg,52,0.788,summary,Total Sales (Excluding GST):
X51005663297.jpg,53,0.803,item,565.50
X51005663297.jpg,54,0.818,item,Discount: 0.00
X51005663297.jpg,55,0.833,summary,lotal GST : 33.93
X51005663297.jpg,56,0.848,summary,Rounding : 0.02
X51005663297.jpg,57,0.864,summary,albales (Inclusive of GST) : 599.45
X51005663297.jpg,58,0.879,summary,CASH : 599.45
X51005663297.jpg,59,0.894,summary,Change : 0.00
X51005663297.jpg,60,0.909,summary,GST SUMMARY
X51005663297.jpg,61,0.924,summary,Tax Code %$ Amt(RM)
X51005663297.jpg,62,0.939,summary,Tax(RM)
X51005663297.jpg,63,0.955,header,SR
X51005663297.jpg,64,0.97,item,6 565.50 33.93
X51005663297.jpg,65,0.985,summary,Total: RCE EO
X51005663297.jpg,66,1.0,header,-*.93
X51005663298.jpg,0,0.0,header,Al Mendis-the Mines
X51005663298.jpg,1,0.029,header,ZAWIAJAYA FOOD N BEVErAGE SDN BHD
X51005663298.jpg,2,0.059,header,(1168272-U)
X51005663298.jpg,3,0.088,header,"106-107, level 1 thE MiNes Mall SerdANG"
X51005663298.jpg,4,0.118,header,"SRI KEMBANGAN, 43300"
X51005663298.jpg,5,0.147,header,Selangor Darul ehsan.
X51005663298.jpg,6,0.176,summary,(GST Reg. No : 001685499904)
X51005663298.jpg,7,0.206,summary,Tax Invoice
X51005663298.jpg,8,0.235,header,Table 23
X51005663298.jpg,9,0.265,header,Order#: 116455
X51005663298.jpg,10,0.294,header,Bjll#: V001- 515592 Pax(s): 2
X51005663298.jpg,11,0.324,header,Date : 21-03-2018 13:29:51
X51005663298.jpg,12,0.353,summary,Cashier: TAMEEM
X51005663298.jpg,13,0.382,header,EMS Ref:
X51005663298.jpg,14,0.412,header,180321142900_515592_bjc5691918+365
X51005663298.jpg,15,0.441,summary,Description Qty U.price Total TAX
X51005663298.jpg,16,0.471,header,Maghgout Lamb w 1Sl
X51005663298.jpg,17,0.5,item,1 x 22.50 22.50 SR
X51005663298.jpg,18,0.529,header,Garden Salad (S)
X51005663298.jpg,19,0.559,item,1 X 5.90 5.90 SR
X51005663298.jpg,20,0.588,header,TEA POT BIG
X51005663298.jpg,21,0.618,item,1 x 12.90 12.90 SR
X51005663298.jpg,22,0.647,summary,Total (Excluding GST): 41.30
X51005663298.jpg,23,0.676,item,Serv. Charge (10%): 4.13
X51005663298.jpg,24,0.706,summary,GST Payable: 2.73
X51005663298.jpg,25,0.735,summary,Total (Inclusive of GST): 48.16
X51005663298.jpg,26,0.765,summary,Rounding Adj: -0.01
X51005663298.jpg,27,0.794,summary,TOTAL: 48.15
X51005663298.jpg,28,0.824,header,Closed: 011 21-03-2018 14:29:00
X51005663298.jpg,29,0.853,header,Server: TEMP STAFF
X51005663298.jpg,30,0.882,summary,CASH : 50.00
X51005663298.jpg,31,0.912,summary,CHANGE: 1.85
X51005663298.jpg,32,0.941,summary,GST Summary Amount(RM) Tax(RM)
X51005663298.jpg,33,0.971,item,SR (@ 6%) 45.43 2.73
X51005663298.jpg,34,1.0,footer,**** Thank You ****
X51005663301.jpg,0,0.0,header,LIM SENG THO HARDWARE TRADING
X51005663301.jpg,1,0.04,header,"No 7, Simpang Off Batu Village,"
X51005663301.jpg,2,0.08,header,"Jalan Ipoh Batu 5, 51200 Kuala Lumpur"
X51005663301.jpg,3,0.12,header,MALAYSIA
X51005663301.jpg,4,0.16,header,Tel & Fax No : 03-6258 7191
X51005663301.jpg,5,0.2,header,03-6258 7191
X51005663301.jpg,6,0.24,header,Company Reg No. (002231061-T)
